taxon,date,group,Length,Width,Colonies,shape,cell sa,cell vol,cell mld,colony shape,colony length,colony width,colony sa,colony vol,colony mld,extra source
Cryptomonas.spp.,5/11/2009,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,7/18/2016,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,7/18/2016,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,10/21/2013,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,11/10/2008,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,3/15/2010,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,5/23/2011,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,9/22/2014,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,5/11/2015,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,5/2/2012,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,6/4/2007,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,6/4/2007,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,7/7/2014,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,9/28/2015,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,6/4/2007,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,11/21/2011,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,2/14/2011,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,8/29/2011,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,4/2/2013,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,9/6/2010,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,9/6/2010,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,11/10/2008,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,8/15/2005,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,5/25/2009,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,8/15/2005,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,6/11/2007,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,11/24/2008,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,3/13/2006,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,3/23/2010,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,9/17/2007,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,6/29/2015,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,6/29/2015,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,3/31/2014,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,7/17/2006,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,7/17/2006,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,3/14/2005,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,7/26/2010,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,5/17/2004,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,9/16/2013,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,12/8/2008,Cryptophytes,40,20,1,Ellipsoid,2147.843533,8377.58041,40,,,,,,,
Cryptomonas.spp.,9/17/2012,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,9/16/2013,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,10/5/2015,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,6/17/2013,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,6/17/2013,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,5/25/2009,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,7/26/2010,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,7/26/2010,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,10/31/2016,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,12/5/2011,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,3/14/2011,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,7/14/2014,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,6/2/2009,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,10/31/2016,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,12/22/2008,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,11/9/2009,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,4/15/2013,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,8/1/2011,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,8/2/2010,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,5/2/2016,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,2/2/2015,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,12/22/2008,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,10/12/2015,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,12/19/2011,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,8/8/2011,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,4/7/2014,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,2/1/2010,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,9/27/2012,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,10/12/2015,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,6/25/2007,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,4/3/2006,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,6/4/2012,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,7/21/2014,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,10/22/2012,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,4/20/2015,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,2/18/2008,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,4/20/2015,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,8/2/2004,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,8/9/2010,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,11/18/2013,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,6/8/2009,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,8/25/2014,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,5/9/2016,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,8/8/2011,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,6/24/2013,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,1/19/2009,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,1/19/2009,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,7/13/2015,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,1/19/2009,Cryptophytes,40,20,1,Ellipsoid,2147.843533,8377.58041,40,,,,,,,
Cryptomonas.spp.,1/19/2009,Cryptophytes,45,22.5,1,Ellipsoid,2718.364471,11928.23461,45,,,,,,,
Cryptomonas.spp.,3/28/2011,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,10/25/2004,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,10/7/2013,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,3/12/2012,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,6/14/2004,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,5/13/2008,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,1/18/2016,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,3/2/2015,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,5/17/2016,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,8/8/2016,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,4/14/2014,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,10/14/2013,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,6/25/2012,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,2/2/2009,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,10/22/2007,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,4/10/2006,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,6/22/2009,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,7/2/2012,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,10/1/2012,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,3/16/2015,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,2/2/2009,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,7/28/2014,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,9/19/2005,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,1/16/2012,Cryptophytes,40,15,1,Ellipsoid,1559.605343,4712.38898,40,,,,,,,
Cryptomonas.spp.,8/22/2011,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,5/17/2005,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,11/21/2016,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,4/10/2006,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,5/23/2016,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,10/9/2006,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,8/14/2006,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,2/16/2009,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,10/25/2010,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,10/25/2010,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,8/22/2011,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,8/22/2011,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,11/9/2015,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,5/18/2009,Cryptophytes,40,20,1,Ellipsoid,2147.843533,8377.58041,40,,,,,,,
Cryptomonas.spp.,5/18/2009,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,3/30/2015,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,6/29/2009,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,5/23/2005,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,4/18/2006,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,8/15/2016,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,4/28/2014,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,10/19/2009,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,5/30/2016,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,8/30/2004,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,9/29/2014,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,4/2/2012,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,5/30/2016,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,8/29/2011,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,4/24/2006,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,7/5/2004,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,8/21/2006,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,8/11/2014,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,7/8/2013,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,3/30/2015,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,2/2/2004,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,5/3/2010,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,5/5/2014,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,4/18/2011,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,7/16/2012,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,3/2/2009,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,8/11/2014,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,10/15/2012,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,12/12/2016,Cryptophytes,20,15,1,Ellipsoid,868.338476,2356.19449,20,,,,,,,
Cryptomonas.spp.,11/19/2007,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,2/2/2004,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,8/22/2016,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,8/11/2014,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,12/12/2016,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,8/22/2016,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,4/8/2013,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,4/8/2013,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,6/6/2016,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,6/6/2005,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,10/4/2005,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,3/16/2009,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,2/2/2004,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,11/4/2013,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,2/4/2008,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,5/21/2013,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,5/12/2014,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,4/26/2011,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,7/4/2016,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,9/26/2016,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,6/13/2005,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,8/18/2014,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,12/21/2015,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,8/18/2014,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,2/16/2004,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,9/11/2006,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,12/19/2016,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,8/25/2014,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,7/30/2007,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,8/29/2016,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,6/1/2015,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,12/3/2007,Cryptophytes,50,20,1,Ellipsoid,2615.183638,10471.97551,50,,,,,,,
Cryptomonas.spp.,7/22/2013,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,12/3/2007,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,7/22/2013,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,9/27/2010,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,2/18/2008,Cryptophytes,50,25,1,Ellipsoid,3356.00552,16362.46174,50,,,,,,,
Cryptomonas.spp.,1/17/2005,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,6/1/2004,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,9/30/2013,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,2/12/2007,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,1/4/2016,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,6/1/2004,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,8/9/2010,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,10/5/2009,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,3/1/2004,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,4/2/2007,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,9/5/2016,Cryptophytes,40,20,1,Ellipsoid,2147.843533,8377.58041,40,,,,,,,
Cryptomonas.spp.,8/25/2008,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,11/23/2009,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,11/23/2009,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,4/10/2007,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,8/10/2015,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,4/27/2015,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,4/27/2015,Cryptophytes,30,15,1,Ellipsoid,1208.161987,3534.291735,30,,,,,,,
Cryptomonas.spp.,8/11/2004,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,8/31/2009,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,5/13/2008,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
Cryptomonas.spp.,5/13/2008,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,10/31/2011,Cryptophytes,40,20,1,Ellipsoid,2147.843533,8377.58041,40,,,,,,,
Cryptomonas.spp.,9/1/2014,Cryptophytes,15,7.5,1,Ellipsoid,302.0404968,441.7864669,15,,,,,,,
Cryptomonas.spp.,5/15/2006,Cryptophytes,35,17.5,1,Ellipsoid,1644.442705,5612.324376,35,,,,,,,
Cryptomonas.spp.,9/25/2006,Cryptophytes,20,10,1,Ellipsoid,536.9608832,1047.197551,20,,,,,,,
Cryptomonas.spp.,9/8/2014,Cryptophytes,25,12.5,1,Ellipsoid,839.00138,2045.307717,25,,,,,,,
