,Taxa.name,Class,Order,Motile,Heterotrophic,Mixotrophic,Autotrophic,Small.Large,Filament,Colonial,Geometrical.shape.of.the.cell,Gelatinous,Diatom,Cyanobacteria,Centric,aerotopes,size,genus,species
1054,Schroederia setigera,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,doco,0,0,0,0,0,large,Schroederia,setigera
1055,Selenastrum capricornutum,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,ell,0,0,0,0,0,small,Selenastrum,capricornutum
1056,Selenochloris quadriloba,Prasinophyceae,Pyramimonadales,1,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Selenochloris,quadriloba
1057,Siderocelis minor,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,ell,0,0,0,0,0,small,Siderocelis,minor
1058,Siderocelis oblonga,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,ell,0,0,0,0,0,small,Siderocelis,oblonga
1059,Siderocelis ornata,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,ell,0,0,0,0,0,small,Siderocelis,ornata
1060,Siderocelis sp.,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,ell,0,0,0,0,0,small,Siderocelis,
1061,Sphaerellopsis aulata,Chlorophyceae,Volvocales,1,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Sphaerellopsis,aulata
1062,Sphaerocystis schroeteri,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,ell,1,0,0,0,0,large,Sphaerocystis,schroeteri
1063,Sphaerocystis schroeteri cellule isolée,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,ell,0,0,0,0,0,small,Sphaerocystis,schroeteri
1064,Sphaerocystis planctonica,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,ell,0,0,0,0,0,large,Sphaerocystis,planctonica
1065,Stichococcus bacillaris,Trebouxiophyceae,Prasiolales,0,0,0,1,Nanophytoplancton,0,0,tub,0,0,0,1,0,small,Stichococcus,bacillaris
1066,Stichococcus mirabilis,Trebouxiophyceae,Prasiolales,0,NA,NA,NA,Microphytoplancton,0,0,tub,0,0,0,1,0,large,Stichococcus,mirabilis
1067,Tetrachlorella alternans,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,ell,0,0,0,0,0,large,Tetrachlorella,alternans
1068,Tetrachlorella incerta,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Tetrachlorella,incerta
1069,Tetrachlorella ornata,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,ell,0,0,0,0,0,large,Tetrachlorella,ornata
1070,Tetraedron caudatum,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Tetraedron,caudatum
1071,Tetraedron incus,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Tetraedron,incus
1072,Tetraedron minimum,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Tetraedron,minimum
1073,Tetraedron minimum var. scrobiculatum,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Tetraedron,minimum
1074,Tetraedron minimum f. tetralobulatum,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,box,0,0,0,0,0,small,Tetraedron,minimum
1075,Tetraedron regulare,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Tetraedron,regulare
1076,Tetraedron sp.,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Tetraedron,
1077,Tetraedron triangulare,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Tetraedron,triangulare
1078,Tetraedron trigonum,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Tetraedron,trigonum
1079,Tetraselmis arnoldii,Prasinophyceae,Chlorodendrales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Tetraselmis,arnoldii
1080,Tetraselmis cordiformis,Prasinophyceae,Chlorodendrales,1,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Tetraselmis,cordiformis
1081,Tetrastrum elegans,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,sphe,0,0,0,0,0,small,Tetrastrum,elegans
1082,Tetrastrum heteracanthum,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,sphe,0,0,0,0,0,small,Tetrastrum,heteracanthum
1083,Tetrastrum komarekii,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,ell,0,0,0,0,0,small,Tetrastrum,komarekii
1084,Tetrastrum punctatum,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,ell,0,0,0,0,0,small,Tetrastrum,punctatum
1085,Tetrastrum staurogeniaeforme,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,ell,0,0,0,0,0,large,Tetrastrum,staurogeniaeforme
1086,Tetrastrum triacanthum,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,sphe,0,0,0,0,0,large,Tetrastrum,triacanthum
1087,Tetrastrum triangulare,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,sphe,0,0,0,0,0,small,Tetrastrum,triangulare
1088,Thorakochloris nygaardii,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,sphe,0,0,0,0,0,small,Thorakochloris,nygaardii
1089,Thorakochloris tetras,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,ell,0,0,0,0,0,large,Thorakochloris,tetras
1090,Treubaria euryacantha,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,sphe,0,0,0,0,0,small,Treubaria,euryacantha
1091,Treubaria planctonica,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,sphe,0,0,0,0,0,small,Treubaria,planctonica
1092,Treubaria quadrispina,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Treubaria,quadrispina
1093,Treubaria schmidlei,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Treubaria,schmidlei
1094,Treubaria setigera,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Treubaria,setigera
1095,Treubaria triappendiculata,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Treubaria,triappendiculata
1096,Treubaria varia,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Treubaria,varia
1097,Trochiscia granulata,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,ell,0,0,0,0,0,small,Trochiscia,granulata
1098,Trochiscia planctonica,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,ell,0,0,0,0,0,small,Trochiscia,planctonica
1099,Trochiscia sp.,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,ell,0,0,0,0,0,small,Trochiscia,
1100,Trochiscia aciculifera,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,ell,0,0,0,0,0,large,Trochiscia,aciculifera
1101,Ulothricophycée sp.,Ulvophyceae,Ulotrichales,0,0,0,1,Microphytoplancton,1,1,tub,0,0,0,1,0,large,Ulothricophycee,
1102,Ulothrix cellule courte et filament cassé,Ulvophyceae,Ulotrichales,0,0,0,1,Microphytoplancton,1,1,tub,1,0,0,1,0,large,Ulothrix,cellule
1103,Ulothrix cellule en tonneau et parfois gelée,Ulvophyceae,Ulotrichales,0,0,0,1,Microphytoplancton,1,1,tub,1,0,0,1,0,large,Ulothrix,cellule
1104,Ulothrix cellule longue,Ulvophyceae,Ulotrichales,0,0,0,1,Microphytoplancton,1,1,tub,1,0,0,1,0,large,Ulothrix,cellule
1105,Ulothrix cf. amphigranulata,Ulvophyceae,Ulotrichales,0,0,0,1,Microphytoplancton,1,1,tub,1,0,0,1,0,large,Ulothrix,cf.
1106,Ulothrix limnetica,Ulvophyceae,Ulotrichales,0,0,0,1,Microphytoplancton,1,1,tub,1,0,0,1,0,large,Ulothrix,limnetica
1107,Ulothrix sp.,Ulvophyceae,Ulotrichales,0,0,0,1,Microphytoplancton,1,1,tub,1,0,0,1,0,large,Ulothrix,
1108,Ulothrix subtilissima,Ulvophyceae,Ulotrichales,0,0,0,1,Microphytoplancton,1,1,tub,1,0,0,1,0,large,Ulothrix,subtilissima
1109,Ulothrix tenuissima,Ulvophyceae,Ulotrichales,0,0,0,1,Microphytoplancton,1,1,tub,0,0,0,1,0,large,Ulothrix,tenuissima
1110,Ulothrix variabilis,Ulvophyceae,Ulotrichales,0,0,0,1,Microphytoplancton,1,1,tub,1,0,0,1,0,large,Ulothrix,variabilis
1111,volvocale 4 flagelles,Chlorophyceae,Volvocales,1,0,0,1,Nanophytoplancton,0,1,sphe,0,0,0,0,0,small,volvocale,4
1112,Volvox globator cellule,Chlorophyceae,Volvocales,1,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Volvox,globator
1113,Westella botryoides,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,ell,1,0,0,0,0,large,Westella,botryoides
1114,Willea irregularis,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,ell,0,0,0,0,0,large,Willea,irregularis
1115,Willea vilhelmii,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,ell,0,0,0,0,0,large,Willea,vilhelmii
1116,Actinotaenium cruciferum,Zygnematophyceae,Zygnematales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Actinotaenium,cruciferum
1117,Actinotaenium sp.,Zygnematophyceae,Zygnematales,0,NA,NA,NA,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Actinotaenium,
1118,Closterium acerosum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,tub,0,0,0,1,0,large,Closterium,acerosum
1119,Closterium aciculare,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,tub,0,0,0,1,0,large,Closterium,aciculare
1120,Closterium acutum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,doco,0,0,0,0,0,large,Closterium,acutum
1121,Closterium acutum var. latius,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,tub,0,0,0,1,0,large,Closterium,acutum
1122,Closterium acutum var. linea,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,tub,0,0,0,1,0,large,Closterium,acutum
1123,Closterium acutum var. variabile,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,tub,0,0,0,1,0,large,Closterium,acutum
1124,Closterium cf. lanceolatum var. parvum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,doco,0,0,0,0,0,large,Closterium,cf.
1125,Closterium cornu,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,tub,0,0,0,1,0,large,Closterium,cornu
1126,Closterium dianae,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,tub,0,0,0,1,0,large,Closterium,dianae
1127,Closterium ehrenbergii,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,tub,0,0,0,1,0,large,Closterium,ehrenbergii
1128,Closterium gracile,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,tub,0,0,0,1,0,large,Closterium,gracile
1129,Closterium jenneri,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,tub,0,0,0,1,0,large,Closterium,jenneri
1130,Closterium limneticum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,tub,0,0,0,1,0,large,Closterium,limneticum
1131,Closterium lineatum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,tub,0,0,0,1,0,large,Closterium,lineatum
1132,Closterium monoliferum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,tub,0,0,0,1,0,large,Closterium,monoliferum
1133,Closterium nordstedtii,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,tub,0,0,0,1,0,large,Closterium,nordstedtii
1134,Closterium parvulum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,tub,0,0,0,1,0,large,Closterium,parvulum
1135,Closterium pronum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,doco,0,0,0,0,0,large,Closterium,pronum
1136,Closterium sp.,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,tub,0,0,0,1,0,large,Closterium,
1137,Closterium sp1,Zygnematophyceae,Zygnematales,0,0,0,1,Nanophytoplancton,0,0,tub,0,0,0,1,0,small,Closterium,
1138,Closterium strigosum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,doco,0,0,0,0,0,large,Closterium,strigosum
1139,Closterium striolatum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,tub,0,0,0,1,0,large,Closterium,striolatum
1140,Closterium venus var. westii,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,doco,0,0,0,0,0,large,Closterium,venus
1141,Cosmarium abbreviatum,Zygnematophyceae,Zygnematales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Cosmarium,abbreviatum
1142,Cosmarium abbreviatum f. minor,Zygnematophyceae,Zygnematales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Cosmarium,abbreviatum
1143,Cosmarium biretum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,biretum
1144,Cosmarium blytii,Zygnematophyceae,Zygnematales,0,0,0,1,Nanophytoplancton,0,0,trel,0,0,0,0,0,small,Cosmarium,blytii
1145,Cosmarium botrytis,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,botrytis
1146,Cosmarium brebissonii,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,brebissonii
1147,Cosmarium depressum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,depressum
1148,Cosmarium depressum var. planctonicum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,depressum
1149,Cosmarium granatum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,granatum
1150,Cosmarium impressulum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,trel,0,0,0,0,0,large,Cosmarium,impressulum
1151,Cosmarium laeve,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,laeve
1152,Cosmarium margaritiferum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,margaritiferum
1153,Cosmarium margaritiferum f. regularius,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,margaritiferum
1154,Cosmarium meneghenii,Zygnematophyceae,Zygnematales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Cosmarium,meneghenii
1155,Cosmarium minimum,Zygnematophyceae,Zygnematales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Cosmarium,minimum
1156,Cosmarium novae-semliae var. sibericum,Zygnematophyceae,Zygnematales,0,0,0,1,Nanophytoplancton,0,0,trel,0,0,0,0,0,small,Cosmarium,novae-semliae
1157,Cosmarium octhodes,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,octhodes
1158,Cosmarium ornatum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,trel,0,0,0,0,0,large,Cosmarium,ornatum
1159,Cosmarium phaseolus,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,phaseolus
1160,Cosmarium phaseolus var. minus,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,trel,0,0,0,0,0,large,Cosmarium,phaseolus
1161,Cosmarium polygonum var. hexagonum,Zygnematophyceae,Zygnematales,0,0,0,1,Nanophytoplancton,0,0,box,0,0,0,0,0,small,Cosmarium,polygonum
1162,Cosmarium protractum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,protractum
1163,Cosmarium pseudonitidulum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,pseudonitidulum
1164,Cosmarium pseudoornatum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,trel,0,0,0,0,0,large,Cosmarium,pseudoornatum
1165,Cosmarium pseudopyramidum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,pseudopyramidum
1166,Cosmarium punctulatum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,punctulatum
1167,Cosmarium pusillum,Zygnematophyceae,Zygnematales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Cosmarium,pusillum
1168,Cosmarium pygmaeum,Zygnematophyceae,Zygnematales,0,0,0,1,Nanophytoplancton,0,0,trel,0,0,0,0,0,small,Cosmarium,pygmaeum
1169,Cosmarium pygmaeum var. heimerlii,Zygnematophyceae,Zygnematales,0,NA,NA,NA,Nanophytoplancton,0,0,trel,0,0,0,0,0,small,Cosmarium,pygmaeum
1170,Cosmarium regnellii,Zygnematophyceae,Zygnematales,0,0,0,1,Nanophytoplancton,0,0,trel,0,0,0,0,0,small,Cosmarium,regnellii
1171,Cosmarium reniforme,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,reniforme
1172,Cosmarium sexangulare var. minus,Zygnematophyceae,Zygnematales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Cosmarium,sexangulare
1173,Cosmarium skujae,Zygnematophyceae,Zygnematales,0,0,0,1,Nanophytoplancton,0,0,trel,0,0,0,0,0,small,Cosmarium,skujae
1174,Cosmarium sp.,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,
1175,Cosmarium sp1,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,
1176,Cosmarium spp.,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,trel,0,0,0,0,0,large,Cosmarium,
1177,Cosmarium subcostatum var. minus,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,trel,0,0,0,0,0,large,Cosmarium,subcostatum
1178,Cosmarium subcostatum var. subcostatum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,trel,0,0,0,0,0,large,Cosmarium,subcostatum
1179,Cosmarium subcremulatum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,subcremulatum
1180,Cosmarium subcrenatum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,subcrenatum
1181,Cosmarium subgranatum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,subgranatum
1182,Cosmarium subprotumidum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,subprotumidum
1183,Cosmarium subprotumidum var. gregorii,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,trel,0,0,0,0,0,large,Cosmarium,subprotumidum
1184,Cosmarium subsalsum,Zygnematophyceae,Zygnematales,0,0,0,1,Nanophytoplancton,0,0,trel,0,0,0,0,0,small,Cosmarium,subsalsum
1185,Cosmarium tenue,Zygnematophyceae,Zygnematales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Cosmarium,tenue
1186,Cosmarium tumidum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,tumidum
1187,Cosmarium tumidum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,trel,0,0,0,0,0,large,Cosmarium,tumidum
1188,Cosmarium turpinii,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,turpinii
1189,Cosmarium undulatum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,undulatum
1190,Cosmarium undulatum var. minutum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,trel,0,0,0,0,0,large,Cosmarium,undulatum
1191,Cosmarium venustum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,trel,0,0,0,0,0,large,Cosmarium,venustum
1192,Cosmarium venustum var. minus,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Cosmarium,venustum
1193,Euastrum sp.,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,rhp,0,0,0,0,0,large,Euastrum,
1194,Euastrum subalpinum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,rhp,0,0,0,0,0,large,Euastrum,subalpinum
1195,Gonatozygon brebissonnii,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,tub,0,0,0,1,0,large,Gonatozygon,brebissonnii
1196,Gonatozygon monotaenium,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,tub,0,0,0,1,0,large,Gonatozygon,monotaenium
1197,Hyalotheca dissiliens,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,1,1,tub,0,0,0,1,0,large,Hyalotheca,dissiliens
1198,Mougeotia gracillima,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,1,1,tub,0,0,0,1,0,large,Mougeotia,gracillima
1199,Mougeotia sp.,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,1,1,tub,0,0,0,1,0,large,Mougeotia,
1200,Mougeotia sp. bourget03,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,1,1,tub,1,0,0,1,0,large,Mougeotia,
1201,Mougeotia sp. grande cell,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,1,1,tub,1,0,0,1,0,large,Mougeotia,
1202,Mougeotia sp. grosse cellule,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,1,1,tub,1,0,0,1,0,large,Mougeotia,
1203,Penium sp.,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,doco,0,0,0,0,0,large,Penium,
1204,Penium spinospermum,Zygnematophyceae,Zygnematales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Penium,spinospermum
1205,Pleurotaenium trabecula,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,tub,0,0,0,1,0,large,Pleurotaenium,trabecula
1206,Spirogyra sp.,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,1,1,tub,0,0,0,1,0,large,Spirogyra,
1207,Spirogyra sp1,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,1,1,tub,1,0,0,1,0,large,Spirogyra,
1208,Spirogyra sp2,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,1,1,tub,0,0,0,1,0,large,Spirogyra,
1209,Staurastrum avicula,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Staurastrum,avicula
1210,Staurastrum dejectum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,box,0,0,0,0,0,large,Staurastrum,dejectum
1211,Staurastrum planctonicum var. bulbosum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Staurastrum,planctonicum
1212,Staurastrum sebaldii,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Staurastrum,sebaldii
1213,Staurastrum cingulum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Staurastrum,cingulum
1214,Staurastrum furcatum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Staurastrum,furcatum
1215,Staurastrum furcigerum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Staurastrum,furcigerum
1216,Staurastrum hexacerum,Zygnematophyceae,Zygnematales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Staurastrum,hexacerum
1217,Staurastrum johnsoni var. triradiatum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Staurastrum,johnsoni
1218,Staurastrum messikomerii f. planctonicum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Staurastrum,messikomerii
1219,Staurastrum paradoxum,Zygnematophyceae,Zygnematales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Staurastrum,paradoxum
1220,Staurastrum proboscideum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Staurastrum,proboscideum
1221,Staurastrum pseudotetracerum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Staurastrum,pseudotetracerum
1222,Staurastrum pingue,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Staurastrum,pingue
1223,Staurastrum punctulatum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Staurastrum,punctulatum
1224,Staurastrum sebaldii var. ornatum,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Staurastrum,sebaldii
1225,Staurastrum sebaldii var. ornatum f quadriradiata,Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Staurastrum,sebaldii
1226,Staurastrum sp. (petit),Zygnematophyceae,Zygnematales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Staurastrum,
